,Filename,FloorName,pos_x,pos_y,pos_z,ang_x,ang_y,ang_z,free_perc,occ_perc
10901,FP221_10901,FloorPlan221,-2.5,0.9984918236732483,-0.5,0,225,0,75.4730224609375,9.98382568359375
10902,FP221_10902,FloorPlan221,-2.5,0.9984918236732483,-0.5,0,270,0,77.51922607421875,10.56060791015625
10903,FP221_10903,FloorPlan221,-2.5,0.9984918236732483,-0.5,0,315,0,80.3863525390625,10.9832763671875
10904,FP221_10904,FloorPlan221,-1.5,0.9984918236732483,0.0,0,0,0,86.9140625,3.42864990234375
10905,FP221_10905,FloorPlan221,-1.5,0.9984918236732483,0.0,0,45,0,81.90765380859375,8.9569091796875
10906,FP221_10906,FloorPlan221,-1.5,0.9984918236732483,0.0,0,90,0,77.0782470703125,16.7083740234375
10907,FP221_10907,FloorPlan221,-1.5,0.9984918236732483,0.0,0,135,0,67.99163818359375,15.789794921875
10908,FP221_10908,FloorPlan221,-1.5,0.9984918236732483,0.0,0,180,0,67.22412109375,15.54412841796875
10909,FP221_10909,FloorPlan221,-1.5,0.9984918236732483,0.0,0,225,0,69.80438232421875,17.08831787109375
10910,FP221_10910,FloorPlan221,-1.5,0.9984918236732483,0.0,0,270,0,71.3836669921875,16.1834716796875
10911,FP221_10911,FloorPlan221,-1.5,0.9984918236732483,0.0,0,315,0,80.72967529296875,10.26763916015625
10912,FP221_10912,FloorPlan221,-2.0,0.9984918236732483,0.5,0,0,0,93.5882568359375,1.58538818359375
10913,FP221_10913,FloorPlan221,-2.0,0.9984918236732483,0.5,0,45,0,89.1693115234375,2.3101806640625
10914,FP221_10914,FloorPlan221,-2.0,0.9984918236732483,0.5,0,90,0,76.6876220703125,13.0401611328125
10915,FP221_10915,FloorPlan221,-2.0,0.9984918236732483,0.5,0,135,0,64.1082763671875,20.76416015625
10916,FP221_10916,FloorPlan221,-2.0,0.9984918236732483,0.5,0,180,0,60.7452392578125,18.9971923828125
10917,FP221_10917,FloorPlan221,-2.0,0.9984918236732483,0.5,0,225,0,65.435791015625,17.83599853515625
10918,FP221_10918,FloorPlan221,-2.0,0.9984918236732483,0.5,0,270,0,77.96173095703125,12.68463134765625
10919,FP221_10919,FloorPlan221,-2.0,0.9984918236732483,0.5,0,315,0,86.91253662109375,6.45599365234375
10920,FP221_10920,FloorPlan221,-2.0,0.9984918236732483,-0.5,0,0,0,78.2806396484375,9.87396240234375
10921,FP221_10921,FloorPlan221,-2.0,0.9984918236732483,-0.5,0,45,0,77.03094482421875,14.9810791015625
10922,FP221_10922,FloorPlan221,-2.0,0.9984918236732483,-0.5,0,90,0,68.00079345703125,18.109130859375
10923,FP221_10923,FloorPlan221,-2.0,0.9984918236732483,-0.5,0,135,0,69.1009521484375,14.15557861328125
10924,FP221_10924,FloorPlan221,-2.0,0.9984918236732483,-0.5,0,180,0,75.22125244140625,15.0665283203125
10925,FP221_10925,FloorPlan221,-2.0,0.9984918236732483,-0.5,0,225,0,69.805908203125,13.96026611328125
10926,FP221_10926,FloorPlan221,-2.0,0.9984918236732483,-0.5,0,270,0,72.23358154296875,13.2354736328125
10927,FP221_10927,FloorPlan221,-2.0,0.9984918236732483,-0.5,0,315,0,77.99530029296875,12.689208984375
10928,FP221_10928,FloorPlan221,-3.0,0.9984918236732483,0.5,0,0,0,93.82476806640625,2.4200439453125
10929,FP221_10929,FloorPlan221,-3.0,0.9984918236732483,0.5,0,45,0,87.36572265625,4.76837158203125
10930,FP221_10930,FloorPlan221,-3.0,0.9984918236732483,0.5,0,90,0,71.76971435546875,14.95208740234375
10931,FP221_10931,FloorPlan221,-3.0,0.9984918236732483,0.5,0,135,0,60.626220703125,21.124267578125
10932,FP221_10932,FloorPlan221,-3.0,0.9984918236732483,0.5,0,180,0,67.12646484375,16.96014404296875
10933,FP221_10933,FloorPlan221,-3.0,0.9984918236732483,0.5,0,225,0,78.95660400390625,10.99090576171875
10934,FP221_10934,FloorPlan221,-3.0,0.9984918236732483,0.5,0,270,0,88.092041015625,5.7464599609375
10935,FP221_10935,FloorPlan221,-3.0,0.9984918236732483,0.5,0,315,0,93.78662109375,3.9825439453125
10936,FP221_10936,FloorPlan221,-3.5,0.9984918236732483,0.0,0,0,0,88.4246826171875,6.195068359375
10937,FP221_10937,FloorPlan221,-3.5,0.9984918236732483,0.0,0,45,0,78.32183837890625,11.86065673828125
10938,FP221_10938,FloorPlan221,-3.5,0.9984918236732483,0.0,0,90,0,63.1134033203125,20.28961181640625
10939,FP221_10939,FloorPlan221,-3.5,0.9984918236732483,0.0,0,135,0,60.61248779296875,19.70367431640625
10940,FP221_10940,FloorPlan221,-3.5,0.9984918236732483,0.0,0,180,0,74.7467041015625,12.78533935546875
10941,FP221_10941,FloorPlan221,-3.5,0.9984918236732483,0.0,0,225,0,86.3311767578125,6.34002685546875
10942,FP221_10942,FloorPlan221,-3.5,0.9984918236732483,0.0,0,270,0,93.3868408203125,1.861572265625
10943,FP221_10943,FloorPlan221,-3.5,0.9984918236732483,0.0,0,315,0,93.8201904296875,3.81622314453125
10944,FP221_10944,FloorPlan221,-1.0,0.9984918236732483,0.0,0,0,0,87.115478515625,2.301025390625
10945,FP221_10945,FloorPlan221,-1.0,0.9984918236732483,0.0,0,45,0,82.83233642578125,8.5906982421875
10946,FP221_10946,FloorPlan221,-1.0,0.9984918236732483,0.0,0,90,0,79.986572265625,12.93792724609375
10947,FP221_10947,FloorPlan221,-1.0,0.9984918236732483,0.0,0,135,0,76.05743408203125,13.128662109375
10948,FP221_10948,FloorPlan221,-1.0,0.9984918236732483,0.0,0,180,0,73.3428955078125,14.1326904296875
10949,FP221_10949,FloorPlan221,-1.0,0.9984918236732483,0.0,0,225,0,68.8629150390625,17.0013427734375
10950,FP221_10950,FloorPlan221,-1.0,0.9984918236732483,0.0,0,270,0,74.6734619140625,17.26837158203125
10951,FP221_10951,FloorPlan221,-1.0,0.9984918236732483,0.0,0,315,0,80.41534423828125,9.9365234375
10952,FP221_10952,FloorPlan221,-2.0,0.9984918236732483,-1.0,0,0,0,76.11846923828125,14.49737548828125
10953,FP221_10953,FloorPlan221,-2.0,0.9984918236732483,-1.0,0,45,0,67.41485595703125,16.0064697265625
10954,FP221_10954,FloorPlan221,-2.0,0.9984918236732483,-1.0,0,90,0,67.63458251953125,18.3868408203125
10955,FP221_10955,FloorPlan221,-2.0,0.9984918236732483,-1.0,0,135,0,77.3040771484375,14.17999267578125
10956,FP221_10956,FloorPlan221,-2.0,0.9984918236732483,-1.0,0,180,0,73.93798828125,12.37030029296875
10957,FP221_10957,FloorPlan221,-2.0,0.9984918236732483,-1.0,0,225,0,74.70855712890625,12.8662109375
10958,FP221_10958,FloorPlan221,-2.0,0.9984918236732483,-1.0,0,270,0,70.20263671875,12.078857421875
10959,FP221_10959,FloorPlan221,-2.0,0.9984918236732483,-1.0,0,315,0,71.87042236328125,13.82293701171875
10960,FP221_10960,FloorPlan221,-3.0,0.9984918236732483,1.0,0,0,0,99.0234375,0.05950927734375
10961,FP221_10961,FloorPlan221,-3.0,0.9984918236732483,1.0,0,45,0,94.0155029296875,1.2420654296875
10962,FP221_10962,FloorPlan221,-3.0,0.9984918236732483,1.0,0,90,0,78.558349609375,10.107421875
10963,FP221_10963,FloorPlan221,-3.0,0.9984918236732483,1.0,0,135,0,62.8387451171875,20.233154296875
10964,FP221_10964,FloorPlan221,-3.0,0.9984918236732483,1.0,0,180,0,63.45062255859375,20.263671875
10965,FP221_10965,FloorPlan221,-3.0,0.9984918236732483,1.0,0,225,0,77.89764404296875,12.176513671875
10966,FP221_10966,FloorPlan221,-3.0,0.9984918236732483,1.0,0,270,0,89.813232421875,4.461669921875
10967,FP221_10967,FloorPlan221,-3.0,0.9984918236732483,1.0,0,315,0,96.78192138671875,1.45111083984375
10968,FP221_10968,FloorPlan221,-3.5,0.9984918236732483,0.5,0,0,0,94.25811767578125,2.43072509765625
10969,FP221_10969,FloorPlan221,-3.5,0.9984918236732483,0.5,0,45,0,85.7666015625,6.365966796875
10970,FP221_10970,FloorPlan221,-3.5,0.9984918236732483,0.5,0,90,0,70.123291015625,16.72515869140625
10971,FP221_10971,FloorPlan221,-3.5,0.9984918236732483,0.5,0,135,0,59.47265625,21.74072265625
10972,FP221_10972,FloorPlan221,-3.5,0.9984918236732483,0.5,0,180,0,71.76666259765625,14.6728515625
10973,FP221_10973,FloorPlan221,-3.5,0.9984918236732483,0.5,0,225,0,85.5560302734375,6.8634033203125
10974,FP221_10974,FloorPlan221,-3.5,0.9984918236732483,0.5,0,270,0,94.37255859375,1.861572265625
10975,FP221_10975,FloorPlan221,-3.5,0.9984918236732483,0.5,0,315,0,96.89483642578125,2.20184326171875
10976,FP221_10976,FloorPlan221,-4.0,0.9984918236732483,0.0,0,0,0,87.22991943359375,4.6722412109375
10977,FP221_10977,FloorPlan221,-4.0,0.9984918236732483,0.0,0,45,0,77.0355224609375,12.7044677734375
10978,FP221_10978,FloorPlan221,-4.0,0.9984918236732483,0.0,0,90,0,61.86370849609375,21.221923828125
10979,FP221_10979,FloorPlan221,-4.0,0.9984918236732483,0.0,0,135,0,61.83013916015625,19.95391845703125
10980,FP221_10980,FloorPlan221,-4.0,0.9984918236732483,0.0,0,180,0,76.10626220703125,9.8968505859375
10981,FP221_10981,FloorPlan221,-4.0,0.9984918236732483,0.0,0,225,0,89.44091796875,2.48260498046875
10982,FP221_10982,FloorPlan221,-4.0,0.9984918236732483,0.0,0,270,0,99.5208740234375,0.042724609375
10983,FP221_10983,FloorPlan221,-4.0,0.9984918236732483,0.0,0,315,0,95.1751708984375,1.2451171875
10984,FP221_10984,FloorPlan221,-3.5,0.9984918236732483,-0.5,0,0,0,82.23876953125,9.967041015625
10985,FP221_10985,FloorPlan221,-3.5,0.9984918236732483,-0.5,0,45,0,71.3165283203125,16.03546142578125
10986,FP221_10986,FloorPlan221,-3.5,0.9984918236732483,-0.5,0,90,0,59.42840576171875,21.4599609375
10987,FP221_10987,FloorPlan221,-3.5,0.9984918236732483,-0.5,0,135,0,63.03558349609375,17.48809814453125
10988,FP221_10988,FloorPlan221,-3.5,0.9984918236732483,-0.5,0,180,0,77.4169921875,11.6607666015625
10989,FP221_10989,FloorPlan221,-3.5,0.9984918236732483,-0.5,0,225,0,86.55548095703125,6.17218017578125
10990,FP221_10990,FloorPlan221,-3.5,0.9984918236732483,-0.5,0,270,0,92.28973388671875,1.94549560546875
10991,FP221_10991,FloorPlan221,-3.5,0.9984918236732483,-0.5,0,315,0,90.18402099609375,5.2886962890625
10992,FP221_10992,FloorPlan221,-0.5,0.9984918236732483,0.0,0,0,0,85.79864501953125,2.28729248046875
10993,FP221_10993,FloorPlan221,-0.5,0.9984918236732483,0.0,0,45,0,83.48236083984375,8.69293212890625
10994,FP221_10994,FloorPlan221,-0.5,0.9984918236732483,0.0,0,90,0,79.9774169921875,11.49749755859375
10995,FP221_10995,FloorPlan221,-0.5,0.9984918236732483,0.0,0,135,0,78.1951904296875,11.5875244140625
10996,FP221_10996,FloorPlan221,-0.5,0.9984918236732483,0.0,0,180,0,74.78485107421875,12.62664794921875
10997,FP221_10997,FloorPlan221,-0.5,0.9984918236732483,0.0,0,225,0,62.30926513671875,17.6055908203125
10998,FP221_10998,FloorPlan221,-0.5,0.9984918236732483,0.0,0,270,0,73.20098876953125,17.93975830078125
10999,FP221_10999,FloorPlan221,-0.5,0.9984918236732483,0.0,0,315,0,80.97381591796875,9.7076416015625
11000,FP221_11000,FloorPlan221,-2.0,0.9984918236732483,-1.5,0,0,0,67.83447265625,17.00592041015625
11001,FP221_11001,FloorPlan221,-2.0,0.9984918236732483,-1.5,0,45,0,60.43243408203125,18.3837890625
11002,FP221_11002,FloorPlan221,-2.0,0.9984918236732483,-1.5,0,90,0,70.17822265625,17.94281005859375
11003,FP221_11003,FloorPlan221,-2.0,0.9984918236732483,-1.5,0,135,0,79.095458984375,10.8642578125
11004,FP221_11004,FloorPlan221,-2.0,0.9984918236732483,-1.5,0,180,0,80.810546875,7.60040283203125
11005,FP221_11005,FloorPlan221,-2.0,0.9984918236732483,-1.5,0,225,0,79.41131591796875,11.798095703125
11006,FP221_11006,FloorPlan221,-2.0,0.9984918236732483,-1.5,0,270,0,72.32513427734375,12.9608154296875
11007,FP221_11007,FloorPlan221,-2.0,0.9984918236732483,-1.5,0,315,0,67.87567138671875,14.74456787109375
11008,FP221_11008,FloorPlan221,-3.5,0.9984918236732483,1.0,0,0,0,99.31488037109375,0.05950927734375
11009,FP221_11009,FloorPlan221,-3.5,0.9984918236732483,1.0,0,45,0,92.02423095703125,2.0965576171875
11010,FP221_11010,FloorPlan221,-3.5,0.9984918236732483,1.0,0,90,0,76.348876953125,12.24822998046875
11011,FP221_11011,FloorPlan221,-3.5,0.9984918236732483,1.0,0,135,0,60.992431640625,21.661376953125
11012,FP221_11012,FloorPlan221,-3.5,0.9984918236732483,1.0,0,180,0,67.724609375,17.83447265625
11013,FP221_11013,FloorPlan221,-3.5,0.9984918236732483,1.0,0,225,0,84.42535400390625,7.44781494140625
11014,FP221_11014,FloorPlan221,-3.5,0.9984918236732483,1.0,0,270,0,95.245361328125,1.5411376953125
11015,FP221_11015,FloorPlan221,-3.5,0.9984918236732483,1.0,0,315,0,98.93341064453125,0.6744384765625
11016,FP221_11016,FloorPlan221,-4.0,0.9984918236732483,0.5,0,0,0,93.28765869140625,1.84478759765625
11017,FP221_11017,FloorPlan221,-4.0,0.9984918236732483,0.5,0,45,0,84.36126708984375,7.513427734375
11018,FP221_11018,FloorPlan221,-4.0,0.9984918236732483,0.5,0,90,0,68.0206298828125,18.450927734375
11019,FP221_11019,FloorPlan221,-4.0,0.9984918236732483,0.5,0,135,0,60.42633056640625,22.18017578125
11020,FP221_11020,FloorPlan221,-4.0,0.9984918236732483,0.5,0,180,0,73.30169677734375,11.6455078125
11021,FP221_11021,FloorPlan221,-4.0,0.9984918236732483,0.5,0,225,0,89.23797607421875,2.58636474609375
11022,FP221_11022,FloorPlan221,-4.0,0.9984918236732483,0.5,0,270,0,99.55596923828125,0.042724609375
11023,FP221_11023,FloorPlan221,-4.0,0.9984918236732483,0.5,0,315,0,97.27783203125,0.616455078125
11024,FP221_11024,FloorPlan221,-1.5,0.9984918236732483,-1.5,0,0,0,67.236328125,16.49169921875
11025,FP221_11025,FloorPlan221,-1.5,0.9984918236732483,-1.5,0,45,0,66.558837890625,17.18292236328125
11026,FP221_11026,FloorPlan221,-1.5,0.9984918236732483,-1.5,0,90,0,77.447509765625,15.5670166015625
11027,FP221_11027,FloorPlan221,-1.5,0.9984918236732483,-1.5,0,135,0,83.37554931640625,9.33380126953125
11028,FP221_11028,FloorPlan221,-1.5,0.9984918236732483,-1.5,0,180,0,81.7535400390625,6.43310546875
11029,FP221_11029,FloorPlan221,-1.5,0.9984918236732483,-1.5,0,225,0,77.7862548828125,12.31231689453125
11030,FP221_11030,FloorPlan221,-1.5,0.9984918236732483,-1.5,0,270,0,68.63250732421875,16.29486083984375
11031,FP221_11031,FloorPlan221,-1.5,0.9984918236732483,-1.5,0,315,0,69.573974609375,16.119384765625
11032,FP221_11032,FloorPlan221,-2.0,0.9984918236732483,-2.0,0,0,0,63.0401611328125,18.9544677734375
11033,FP221_11033,FloorPlan221,-2.0,0.9984918236732483,-2.0,0,45,0,60.43701171875,20.1568603515625
11034,FP221_11034,FloorPlan221,-2.0,0.9984918236732483,-2.0,0,90,0,75.82855224609375,14.1815185546875
11035,FP221_11035,FloorPlan221,-2.0,0.9984918236732483,-2.0,0,135,0,85.05706787109375,6.146240234375
11036,FP221_11036,FloorPlan221,-2.0,0.9984918236732483,-2.0,0,180,0,89.58740234375,2.9388427734375
11037,FP221_11037,FloorPlan221,-2.0,0.9984918236732483,-2.0,0,225,0,84.588623046875,8.9202880859375
11038,FP221_11038,FloorPlan221,-2.0,0.9984918236732483,-2.0,0,270,0,76.45416259765625,12.2222900390625
11039,FP221_11039,FloorPlan221,-2.0,0.9984918236732483,-2.0,0,315,0,66.375732421875,15.4541015625
11040,FP221_11040,FloorPlan221,-4.0,0.9984918236732483,1.0,0,0,0,98.8861083984375,0.0518798828125
11041,FP221_11041,FloorPlan221,-4.0,0.9984918236732483,1.0,0,45,0,90.62347412109375,2.74505615234375
11042,FP221_11042,FloorPlan221,-4.0,0.9984918236732483,1.0,0,90,0,74.16839599609375,14.4683837890625
11043,FP221_11043,FloorPlan221,-4.0,0.9984918236732483,1.0,0,135,0,61.4044189453125,23.13232421875
11044,FP221_11044,FloorPlan221,-4.0,0.9984918236732483,1.0,0,180,0,70.2606201171875,14.29595947265625
11045,FP221_11045,FloorPlan221,-4.0,0.9984918236732483,1.0,0,225,0,88.568115234375,2.69775390625
11046,FP221_11046,FloorPlan221,-4.0,0.9984918236732483,1.0,0,270,0,99.664306640625,0.042724609375
11047,FP221_11047,FloorPlan221,-4.0,0.9984918236732483,1.0,0,315,0,98.4100341796875,0.08087158203125
11048,FP221_11048,FloorPlan221,-1.0,0.9984918236732483,-1.5,0,0,0,70.654296875,16.204833984375
11049,FP221_11049,FloorPlan221,-1.0,0.9984918236732483,-1.5,0,45,0,76.95770263671875,14.46685791015625
11050,FP221_11050,FloorPlan221,-1.0,0.9984918236732483,-1.5,0,90,0,83.20159912109375,9.423828125
11051,FP221_11051,FloorPlan221,-1.0,0.9984918236732483,-1.5,0,135,0,87.689208984375,7.19146728515625
11052,FP221_11052,FloorPlan221,-1.0,0.9984918236732483,-1.5,0,180,0,84.30633544921875,4.962158203125
11053,FP221_11053,FloorPlan221,-1.0,0.9984918236732483,-1.5,0,225,0,76.4251708984375,12.347412109375
11054,FP221_11054,FloorPlan221,-1.0,0.9984918236732483,-1.5,0,270,0,72.21832275390625,18.48602294921875
11055,FP221_11055,FloorPlan221,-1.0,0.9984918236732483,-1.5,0,315,0,67.99468994140625,16.67938232421875
11056,FP221_11056,FloorPlan221,-1.5,0.9984918236732483,-2.0,0,0,0,61.42120361328125,20.4193115234375
11057,FP221_11057,FloorPlan221,-1.5,0.9984918236732483,-2.0,0,45,0,64.471435546875,18.48602294921875
11058,FP221_11058,FloorPlan221,-1.5,0.9984918236732483,-2.0,0,90,0,79.82940673828125,11.5386962890625
11059,FP221_11059,FloorPlan221,-1.5,0.9984918236732483,-2.0,0,135,0,87.74566650390625,5.37567138671875
11060,FP221_11060,FloorPlan221,-1.5,0.9984918236732483,-2.0,0,180,0,89.89105224609375,1.95465087890625
11061,FP221_11061,FloorPlan221,-1.5,0.9984918236732483,-2.0,0,225,0,83.0780029296875,9.11102294921875
11062,FP221_11062,FloorPlan221,-1.5,0.9984918236732483,-2.0,0,270,0,72.235107421875,15.35186767578125
11063,FP221_11063,FloorPlan221,-1.5,0.9984918236732483,-2.0,0,315,0,61.51123046875,18.13812255859375
11064,FP221_11064,FloorPlan221,-2.5,0.9984918236732483,-2.0,0,0,0,64.46075439453125,16.63665771484375
11065,FP221_11065,FloorPlan221,-2.5,0.9984918236732483,-2.0,0,45,0,59.6282958984375,22.3388671875
11066,FP221_11066,FloorPlan221,-2.5,0.9984918236732483,-2.0,0,90,0,71.4996337890625,15.960693359375
11067,FP221_11067,FloorPlan221,-2.5,0.9984918236732483,-2.0,0,135,0,83.21685791015625,7.34100341796875
11068,FP221_11068,FloorPlan221,-2.5,0.9984918236732483,-2.0,0,180,0,89.84375,3.9703369140625
11069,FP221_11069,FloorPlan221,-2.5,0.9984918236732483,-2.0,0,225,0,87.50762939453125,7.62176513671875
11070,FP221_11070,FloorPlan221,-2.5,0.9984918236732483,-2.0,0,270,0,84.088134765625,10.12725830078125
11071,FP221_11071,FloorPlan221,-2.5,0.9984918236732483,-2.0,0,315,0,72.94769287109375,11.18011474609375
11072,FP221_11072,FloorPlan221,-2.0,0.9984918236732483,-2.5,0,0,0,60.31341552734375,20.965576171875
11073,FP221_11073,FloorPlan221,-2.0,0.9984918236732483,-2.5,0,45,0,62.61749267578125,20.48797607421875
11074,FP221_11074,FloorPlan221,-2.0,0.9984918236732483,-2.5,0,90,0,80.76171875,9.68170166015625
11075,FP221_11075,FloorPlan221,-2.0,0.9984918236732483,-2.5,0,135,0,92.54608154296875,1.31072998046875
11076,FP221_11076,FloorPlan221,-2.0,0.9984918236732483,-2.5,0,180,0,96.85211181640625,0.37078857421875
11077,FP221_11077,FloorPlan221,-2.0,0.9984918236732483,-2.5,0,225,0,88.55133056640625,5.4229736328125
11078,FP221_11078,FloorPlan221,-2.0,0.9984918236732483,-2.5,0,270,0,79.5562744140625,11.6546630859375
11079,FP221_11079,FloorPlan221,-2.0,0.9984918236732483,-2.5,0,315,0,65.606689453125,17.28668212890625
11080,FP221_11080,FloorPlan221,-0.5,0.9984918236732483,-1.5,0,0,0,75.66986083984375,13.89617919921875
11081,FP221_11081,FloorPlan221,-0.5,0.9984918236732483,-1.5,0,45,0,82.6416015625,8.93707275390625
11082,FP221_11082,FloorPlan221,-0.5,0.9984918236732483,-1.5,0,90,0,88.922119140625,5.11627197265625
11083,FP221_11083,FloorPlan221,-0.5,0.9984918236732483,-1.5,0,135,0,91.29791259765625,4.962158203125
11084,FP221_11084,FloorPlan221,-0.5,0.9984918236732483,-1.5,0,180,0,87.1978759765625,4.4219970703125
11085,FP221_11085,FloorPlan221,-0.5,0.9984918236732483,-1.5,0,225,0,76.11846923828125,12.3870849609375
11086,FP221_11086,FloorPlan221,-0.5,0.9984918236732483,-1.5,0,270,0,69.57550048828125,19.8760986328125
11087,FP221_11087,FloorPlan221,-0.5,0.9984918236732483,-1.5,0,315,0,62.933349609375,17.742919921875
11088,FP221_11088,FloorPlan221,-1.0,0.9984918236732483,-2.0,0,0,0,63.99078369140625,19.53582763671875
11089,FP221_11089,FloorPlan221,-1.0,0.9984918236732483,-2.0,0,45,0,71.40045166015625,14.8651123046875
11090,FP221_11090,FloorPlan221,-1.0,0.9984918236732483,-2.0,0,90,0,84.991455078125,8.59832763671875
11091,FP221_11091,FloorPlan221,-1.0,0.9984918236732483,-2.0,0,135,0,91.00189208984375,4.266357421875
11092,FP221_11092,FloorPlan221,-1.0,0.9984918236732483,-2.0,0,180,0,91.49322509765625,1.46331787109375
11093,FP221_11093,FloorPlan221,-1.0,0.9984918236732483,-2.0,0,225,0,82.22503662109375,8.1329345703125
11094,FP221_11094,FloorPlan221,-1.0,0.9984918236732483,-2.0,0,270,0,71.94061279296875,16.8487548828125
11095,FP221_11095,FloorPlan221,-1.0,0.9984918236732483,-2.0,0,315,0,59.19189453125,20.0225830078125
11096,FP221_11096,FloorPlan221,-3.0,0.9984918236732483,-2.0,0,0,0,68.63250732421875,14.7674560546875
11097,FP221_11097,FloorPlan221,-3.0,0.9984918236732483,-2.0,0,45,0,58.6334228515625,20.09124755859375
11098,FP221_11098,FloorPlan221,-3.0,0.9984918236732483,-2.0,0,90,0,68.80035400390625,16.85333251953125
11099,FP221_11099,FloorPlan221,-3.0,0.9984918236732483,-2.0,0,135,0,82.061767578125,8.63494873046875
11100,FP221_11100,FloorPlan221,-3.0,0.9984918236732483,-2.0,0,180,0,90.39764404296875,4.75921630859375
11101,FP221_11101,FloorPlan221,-3.0,0.9984918236732483,-2.0,0,225,0,91.29486083984375,5.5145263671875
11102,FP221_11102,FloorPlan221,-3.0,0.9984918236732483,-2.0,0,270,0,87.02392578125,5.83648681640625
11103,FP221_11103,FloorPlan221,-3.0,0.9984918236732483,-2.0,0,315,0,78.6865234375,10.2691650390625
11104,FP221_11104,FloorPlan221,-2.5,0.9984918236732483,-2.5,0,0,0,60.07232666015625,20.11871337890625
11105,FP221_11105,FloorPlan221,-2.5,0.9984918236732483,-2.5,0,45,0,61.39678955078125,23.0712890625
11106,FP221_11106,FloorPlan221,-2.5,0.9984918236732483,-2.5,0,90,0,77.4169921875,11.8194580078125
11107,FP221_11107,FloorPlan221,-2.5,0.9984918236732483,-2.5,0,135,0,90.75164794921875,2.1209716796875
11108,FP221_11108,FloorPlan221,-2.5,0.9984918236732483,-2.5,0,180,0,96.76666259765625,1.104736328125
11109,FP221_11109,FloorPlan221,-2.5,0.9984918236732483,-2.5,0,225,0,91.9189453125,4.31671142578125
11110,FP221_11110,FloorPlan221,-2.5,0.9984918236732483,-2.5,0,270,0,84.283447265625,8.843994140625
11111,FP221_11111,FloorPlan221,-2.5,0.9984918236732483,-2.5,0,315,0,72.75543212890625,13.13018798828125
11112,FP221_11112,FloorPlan221,0.0,0.9984918236732483,-1.5,0,0,0,82.05413818359375,9.027099609375
11113,FP221_11113,FloorPlan221,0.0,0.9984918236732483,-1.5,0,45,0,90.54107666015625,1.43585205078125
11114,FP221_11114,FloorPlan221,0.0,0.9984918236732483,-1.5,0,90,0,96.466064453125,1.4251708984375
11115,FP221_11115,FloorPlan221,0.0,0.9984918236732483,-1.5,0,135,0,95.12176513671875,2.37884521484375
11116,FP221_11116,FloorPlan221,0.0,0.9984918236732483,-1.5,0,180,0,89.43634033203125,3.82080078125
11117,FP221_11117,FloorPlan221,0.0,0.9984918236732483,-1.5,0,225,0,76.837158203125,12.158203125
11118,FP221_11118,FloorPlan221,0.0,0.9984918236732483,-1.5,0,270,0,63.61541748046875,19.677734375
11119,FP221_11119,FloorPlan221,0.0,0.9984918236732483,-1.5,0,315,0,65.53955078125,19.35882568359375
11120,FP221_11120,FloorPlan221,-0.5,0.9984918236732483,-2.0,0,0,0,71.04339599609375,15.71197509765625
11121,FP221_11121,FloorPlan221,-0.5,0.9984918236732483,-2.0,0,45,0,79.79736328125,9.38720703125
11122,FP221_11122,FloorPlan221,-0.5,0.9984918236732483,-2.0,0,90,0,91.19720458984375,5.33294677734375
11123,FP221_11123,FloorPlan221,-0.5,0.9984918236732483,-2.0,0,135,0,94.793701171875,3.06243896484375
11124,FP221_11124,FloorPlan221,-0.5,0.9984918236732483,-2.0,0,180,0,93.81561279296875,1.3458251953125
11125,FP221_11125,FloorPlan221,-0.5,0.9984918236732483,-2.0,0,225,0,82.83843994140625,7.47222900390625
11126,FP221_11126,FloorPlan221,-0.5,0.9984918236732483,-2.0,0,270,0,70.29571533203125,17.07000732421875
11127,FP221_11127,FloorPlan221,-0.5,0.9984918236732483,-2.0,0,315,0,58.880615234375,21.50421142578125
11128,FP221_11128,FloorPlan221,-3.5,0.9984918236732483,-2.0,0,0,0,72.57537841796875,13.9984130859375
11129,FP221_11129,FloorPlan221,-3.5,0.9984918236732483,-2.0,0,45,0,58.97216796875,19.99359130859375
11130,FP221_11130,FloorPlan221,-3.5,0.9984918236732483,-2.0,0,90,0,66.80908203125,17.6116943359375
11131,FP221_11131,FloorPlan221,-3.5,0.9984918236732483,-2.0,0,135,0,82.04803466796875,9.6038818359375
11132,FP221_11132,FloorPlan221,-3.5,0.9984918236732483,-2.0,0,180,0,91.29486083984375,4.61578369140625
11133,FP221_11133,FloorPlan221,-3.5,0.9984918236732483,-2.0,0,225,0,95.08514404296875,3.1951904296875
11134,FP221_11134,FloorPlan221,-3.5,0.9984918236732483,-2.0,0,270,0,93.45245361328125,1.8951416015625
11135,FP221_11135,FloorPlan221,-3.5,0.9984918236732483,-2.0,0,315,0,85.09063720703125,6.65283203125
11136,FP221_11136,FloorPlan221,-3.0,0.9984918236732483,-2.5,0,0,0,64.64996337890625,17.21954345703125
11137,FP221_11137,FloorPlan221,-3.0,0.9984918236732483,-2.5,0,45,0,60.2935791015625,22.35107421875
11138,FP221_11138,FloorPlan221,-3.0,0.9984918236732483,-2.5,0,90,0,74.15618896484375,13.8946533203125
11139,FP221_11139,FloorPlan221,-3.0,0.9984918236732483,-2.5,0,135,0,89.691162109375,3.18450927734375
11140,FP221_11140,FloorPlan221,-3.0,0.9984918236732483,-2.5,0,180,0,96.612548828125,1.171875
